mesh_code,land_ratio,ratio_clas
"51323327",0.752,more_half
"51323372",0.082,less_half
"51323377",0.098,less_half
"51324322",0.368,less_half
"51324327",0.641,more_half
"51324372",1.000,more_half
"51324377",1.000,more_half
"51325322",1.000,more_half
"51325327",1.000,more_half
"51325372",1.000,more_half
"51325377",1.000,more_half
"51326322",1.000,more_half
"51326327",1.000,more_half
"51326372",1.000,more_half
"51326377",1.000,more_half
"51327322",1.000,more_half
"51327327",1.000,more_half
"51327372",1.000,more_half
"51327377",1.000,more_half
"51320422",0.002,less_half
"51320427",0.013,less_half
"51320472",0.147,less_half
"51320477",0.000,less_half
"51321422",0.630,more_half
"51321427",0.133,less_half
"51321472",0.609,more_half
"51321477",0.033,less_half
"51322422",0.579,more_half
"51322427",0.045,less_half
"51322472",0.329,less_half
"51322477",0.827,more_half
"51323422",0.713,more_half
"51323427",1.000,more_half
"51323472",0.955,more_half
"51323477",1.000,more_half
"51324422",0.928,more_half
"51324427",1.000,more_half
"51324472",1.000,more_half
"51324477",1.000,more_half
"51325422",1.000,more_half
"51325427",1.000,more_half
"51325472",1.000,more_half
"51325477",1.000,more_half
"51326422",1.000,more_half
"51326427",1.000,more_half
"51326472",1.000,more_half
"51326477",1.000,more_half
"51327422",1.000,more_half
"51327427",1.000,more_half
"51327472",1.000,more_half
"51327477",0.939,more_half
"51320522",0.050,less_half
"51320527",0.000,less_half
"51320572",0.000,less_half
"51320577",0.013,less_half
"51321522",0.000,less_half
"51321527",0.000,less_half
"51321572",0.025,less_half
"51321577",0.018,less_half
"51322522",0.347,less_half
"51322527",0.573,more_half
"51322572",0.914,more_half
"51322577",0.302,less_half
"51323522",1.000,more_half
"51323527",1.000,more_half
"51323572",1.000,more_half
"51323577",1.000,more_half
"51324522",1.000,more_half
"51324527",1.000,more_half
"51324572",1.000,more_half
"51324577",1.000,more_half
"51325522",1.000,more_half
"51325527",1.000,more_half
"51325572",1.000,more_half
"51325577",1.000,more_half
"51326522",1.000,more_half
"51326527",1.000,more_half
"51326572",1.000,more_half
"51326577",1.000,more_half
"51327522",1.000,more_half
"51327527",1.000,more_half
"51327572",1.000,more_half
"51327577",1.000,more_half
"51320622",0.150,less_half
"51320627",0.863,more_half
"51320672",0.000,less_half
"51320677",0.127,less_half
"51321622",0.029,less_half
"51321627",0.000,less_half
"51321672",0.115,less_half
"51321677",0.159,less_half
"51322622",0.331,less_half
"51322627",0.491,less_half
"51322672",0.046,less_half
"51322677",0.418,less_half
"51323622",0.392,less_half
"51323627",0.044,less_half
"51323672",0.877,more_half
"51323677",0.660,more_half
"51324622",1.000,more_half
"51324627",1.000,more_half
"51324672",1.000,more_half
"51324677",1.000,more_half
"51325622",1.000,more_half
"51325627",1.000,more_half
"51325672",1.000,more_half
"51325677",1.000,more_half
"51326622",1.000,more_half
"51326627",1.000,more_half
"51326672",1.000,more_half
"51326677",1.000,more_half
"51327622",1.000,more_half
"51327627",1.000,more_half
"51327672",1.000,more_half
"51327677",1.000,more_half
"51320722",1.000,more_half
"51320727",1.000,more_half
"51320772",0.633,more_half
"51320777",0.992,more_half
"51321722",0.251,less_half
"51321727",0.693,more_half
"51321772",0.003,less_half
"51321777",0.098,less_half
"51322722",0.186,less_half
"51322727",0.230,less_half
"51322772",0.660,more_half
"51322777",0.414,less_half
"51323722",0.438,less_half
"51323727",0.301,less_half
"51323772",0.235,less_half
"51323777",0.058,less_half
"51324722",1.000,more_half
"51324727",0.956,more_half
"51324772",1.000,more_half
"51324777",1.000,more_half
"51325722",1.000,more_half
"51325727",1.000,more_half
"51325772",1.000,more_half
"51325777",1.000,more_half
"51326722",0.979,more_half
"51326727",1.000,more_half
"51326772",1.000,more_half
"51326777",1.000,more_half
"51327722",1.000,more_half
"51327727",1.000,more_half
"51327772",1.000,more_half
"51327777",1.000,more_half
"51330022",0.723,more_half
"51330027",0.011,less_half
"51330072",0.267,less_half
"51330077",0.012,less_half
"51331022",0.170,less_half
"51331027",0.000,less_half
"51331072",0.604,more_half
"51331077",0.273,less_half
"51332022",0.366,less_half
"51332027",0.451,less_half
"51332072",0.842,more_half
"51332077",0.524,more_half
"51333022",0.674,more_half
"51333027",0.588,more_half
"51333072",0.087,less_half
"51333077",0.644,more_half
"51334022",0.941,more_half
"51334027",0.469,less_half
"51334072",1.000,more_half
"51334077",0.833,more_half
"51335022",1.000,more_half
"51335027",1.000,more_half
"51335072",1.000,more_half
"51335077",0.998,more_half
"51336022",1.000,more_half
"51336027",0.996,more_half
"51336072",1.000,more_half
"51336077",1.000,more_half
"51337022",1.000,more_half
"51337027",0.981,more_half
"51337072",1.000,more_half
"51337077",1.000,more_half
"51331122",0.042,less_half
"51331127",0.007,less_half
"51331172",0.000,less_half
"51331177",0.000,less_half
"51332122",0.001,less_half
"51332127",0.000,less_half
"51332172",0.219,less_half
"51332177",0.086,less_half
"51333122",0.564,more_half
"51333127",0.367,less_half
"51333172",0.800,more_half
"51333177",0.241,less_half
"51334122",0.447,less_half
"51334127",0.196,less_half
"51334172",0.772,more_half
"51334177",0.667,more_half
"51335122",1.000,more_half
"51335127",0.948,more_half
"51335172",1.000,more_half
"51335177",1.000,more_half
"51336122",1.000,more_half
"51336127",1.000,more_half
"51336172",0.998,more_half
"51336177",1.000,more_half
"51337122",0.947,more_half
"51337127",1.000,more_half
"51337172",1.000,more_half
"51337177",1.000,more_half
"51330222",0.000,less_half
"51330227",0.035,less_half
"51330272",0.000,less_half
"51330277",0.000,less_half
"51331222",0.000,less_half
"51331227",0.000,less_half
"51331272",0.000,less_half
"51331277",0.006,less_half
"51332222",0.058,less_half
"51332227",0.055,less_half
"51332272",0.016,less_half
"51332277",0.000,less_half
"51333222",0.000,less_half
"51333227",0.000,less_half
"51333272",0.002,less_half
"51333277",0.000,less_half
"51334222",0.397,less_half
"51334227",0.212,less_half
"51334272",0.576,more_half
"51334277",0.942,more_half
"51335222",0.858,more_half
"51335227",1.000,more_half
"51335272",1.000,more_half
"51335277",1.000,more_half
"51336222",1.000,more_half
"51336227",1.000,more_half
"51336272",1.000,more_half
"51336277",1.000,more_half
"51337222",1.000,more_half
"51337227",1.000,more_half
"51337272",1.000,more_half
"51337277",1.000,more_half
"51331322",0.000,less_half
"51331327",0.003,less_half
"51331372",0.000,less_half
"51331377",0.004,less_half
"51333322",0.000,less_half
"51333327",0.000,less_half
"51333372",0.000,less_half
"51333377",0.019,less_half
"51334322",0.036,less_half
"51334327",0.056,less_half
"51334372",0.144,less_half
"51334377",0.003,less_half
"51335322",0.696,more_half
"51335327",0.191,less_half
"51335372",0.957,more_half
"51335377",0.885,more_half
"51336322",1.000,more_half
"51336327",0.986,more_half
"51336372",1.000,more_half
"51336377",1.000,more_half
"51337322",1.000,more_half
"51337327",1.000,more_half
"51337372",1.000,more_half
"51337377",1.000,more_half
"51330422",0.064,less_half
"51330427",0.810,more_half
"51330472",0.000,less_half
"51330477",0.044,less_half
"51331422",0.000,less_half
"51331427",0.000,less_half
"51331472",0.037,less_half
"51331477",0.000,less_half
"51332422",0.000,less_half
"51332427",0.004,less_half
"51332472",0.000,less_half
"51332477",0.299,less_half
"51333422",0.006,less_half
"51333427",0.152,less_half
"51333472",0.034,less_half
"51333477",0.004,less_half
"51334422",0.100,less_half
"51334427",0.100,less_half
"51334472",0.338,less_half
"51334477",0.007,less_half
"51335422",0.122,less_half
"51335427",0.000,less_half
"51335472",0.836,more_half
"51335477",0.448,less_half
"51336422",0.996,more_half
"51336427",1.000,more_half
"51336472",1.000,more_half
"51336477",1.000,more_half
"51337422",1.000,more_half
"51337427",1.000,more_half
"51337472",1.000,more_half
"51337477",1.000,more_half
"51330522",1.000,more_half
"51330527",1.000,more_half
"51330572",0.921,more_half
"51330577",1.000,more_half
"51331522",0.835,more_half
"51331527",1.000,more_half
"51331572",0.731,more_half
"51331577",1.000,more_half
"51332522",0.712,more_half
"51332527",1.000,more_half
"51332572",0.641,more_half
"51332577",0.882,more_half
"51333522",0.129,less_half
"51333527",0.230,less_half
"51333572",0.092,less_half
"51333577",0.000,less_half
"51334522",0.039,less_half
"51334527",0.255,less_half
"51334572",0.146,less_half
"51334577",0.185,less_half
"51335522",0.000,less_half
"51335527",0.001,less_half
"51335572",0.053,less_half
"51335577",0.341,less_half
"51336522",0.781,more_half
"51336527",0.799,more_half
"51336572",1.000,more_half
"51336577",1.000,more_half
"51337522",1.000,more_half
"51337527",1.000,more_half
"51337572",1.000,more_half
"51337577",1.000,more_half
"51330622",1.000,more_half
"51330627",1.000,more_half
"51330672",1.000,more_half
"51330677",1.000,more_half
"51331622",1.000,more_half
"51331627",1.000,more_half
"51331672",1.000,more_half
"51331677",0.969,more_half
"51332622",1.000,more_half
"51332627",1.000,more_half
"51332672",1.000,more_half
"51332677",1.000,more_half
"51333622",0.940,more_half
"51333627",1.000,more_half
"51333672",0.246,less_half
"51333677",0.869,more_half
"51334622",0.058,less_half
"51334627",0.260,less_half
"51334672",0.259,less_half
"51334677",0.054,less_half
"51335622",0.355,less_half
"51335627",0.039,less_half
"51335672",0.855,more_half
"51335677",0.760,more_half
"51336622",0.998,more_half
"51336627",1.000,more_half
"51336672",1.000,more_half
"51336677",1.000,more_half
"51337622",1.000,more_half
"51337627",1.000,more_half
"51337672",1.000,more_half
"51337677",1.000,more_half
"51330722",1.000,more_half
"51330727",1.000,more_half
"51330772",1.000,more_half
"51330777",1.000,more_half
"51331722",1.000,more_half
"51331727",1.000,more_half
"51331772",0.981,more_half
"51331777",1.000,more_half
"51332722",1.000,more_half
"51332727",0.988,more_half
"51332772",1.000,more_half
"51332777",1.000,more_half
"51333722",0.960,more_half
"51333727",1.000,more_half
"51333772",1.000,more_half
"51333777",1.000,more_half
"51334722",0.817,more_half
"51334727",0.855,more_half
"51334772",0.127,less_half
"51334777",0.029,less_half
"51335722",0.108,less_half
"51335727",0.138,less_half
"51335772",0.994,more_half
"51335777",0.362,less_half
"51336722",1.000,more_half
"51336727",0.576,more_half
"51336772",0.919,more_half
"51336777",0.898,more_half
"51337722",0.936,more_half
"51337727",0.711,more_half
"51337772",1.000,more_half
"51337777",1.000,more_half
"51340022",1.000,more_half
"51340027",1.000,more_half
"51340072",1.000,more_half
"51340077",1.000,more_half
"51341022",1.000,more_half
"51341027",1.000,more_half
"51341072",1.000,more_half
"51341077",1.000,more_half
"51342022",1.000,more_half
"51342027",1.000,more_half
"51342072",1.000,more_half
"51342077",1.000,more_half
"51343022",1.000,more_half
"51343027",1.000,more_half
"51343072",1.000,more_half
"51343077",1.000,more_half
"51344022",0.498,less_half
"51344027",0.756,more_half
"51344072",0.100,less_half
"51344077",0.080,less_half
"51345022",0.086,less_half
"51345027",0.015,less_half
"51345072",0.230,less_half
"51345077",0.461,less_half
"51346022",0.039,less_half
"51346027",0.000,less_half
"51346072",0.452,less_half
"51346077",0.038,less_half
"51347022",0.661,more_half
"51347027",0.923,more_half
"51347072",1.000,more_half
"51347077",1.000,more_half
"51340122",1.000,more_half
"51340127",1.000,more_half
"51340172",1.000,more_half
"51340177",1.000,more_half
"51341122",1.000,more_half
"51341127",1.000,more_half
"51341172",1.000,more_half
"51341177",1.000,more_half
"51342122",1.000,more_half
"51342127",1.000,more_half
"51342172",1.000,more_half
"51342177",1.000,more_half
"51343122",1.000,more_half
"51343127",1.000,more_half
"51343172",0.947,more_half
"51343177",0.988,more_half
"51344122",0.543,more_half
"51344127",0.340,less_half
"51344172",0.294,less_half
"51344177",0.006,less_half
"51345122",0.003,less_half
"51345127",0.255,less_half
"51345172",0.408,less_half
"51345177",0.597,more_half
"51346122",0.200,less_half
"51346127",0.631,more_half
"51346172",0.000,less_half
"51346177",0.000,less_half
"51347122",0.338,less_half
"51347127",0.059,less_half
"51347172",0.870,more_half
"51347177",0.047,less_half
"51340222",1.000,more_half
"51340227",1.000,more_half
"51340272",1.000,more_half
"51340277",1.000,more_half
"51341222",1.000,more_half
"51341227",1.000,more_half
"51341272",1.000,more_half
"51341277",1.000,more_half
"51342222",1.000,more_half
"51342227",1.000,more_half
"51342272",1.000,more_half
"51342277",0.999,more_half
"51343222",0.743,more_half
"51343227",0.184,less_half
"51343272",0.103,less_half
"51343277",0.000,less_half
"51344222",0.053,less_half
"51344227",0.000,less_half
"51344272",0.000,less_half
"51344277",0.000,less_half
"51345222",0.148,less_half
"51345227",0.125,less_half
"51345272",0.762,more_half
"51345277",0.567,more_half
"51346222",1.000,more_half
"51346227",0.675,more_half
"51346272",0.167,less_half
"51346277",0.298,less_half
"51340322",1.000,more_half
"51340327",1.000,more_half
"51340372",1.000,more_half
"51340377",1.000,more_half
"51341322",1.000,more_half
"51341327",1.000,more_half
"51341372",1.000,more_half
"51341377",1.000,more_half
"51342322",0.999,more_half
"51342327",0.984,more_half
"51342372",0.557,more_half
"51342377",0.107,less_half
"51343322",0.048,less_half
"51343327",0.000,less_half
"51343372",0.000,less_half
"51343377",0.000,less_half
"51345322",0.000,less_half
"51345327",0.000,less_half
"51345372",0.000,less_half
"51345377",0.000,less_half
"51346322",0.000,less_half
"51346327",0.000,less_half
"51346372",0.000,less_half
"51346377",0.000,less_half
"51347322",0.000,less_half
"51347327",0.019,less_half
"51347372",0.006,less_half
"51347377",0.248,less_half
"51340422",1.000,more_half
"51340427",0.491,less_half
"51340472",1.000,more_half
"51340477",0.562,more_half
"51341422",1.000,more_half
"51341427",0.674,more_half
"51341472",1.000,more_half
"51341477",0.952,more_half
"51342422",1.000,more_half
"51342427",0.926,more_half
"51342472",0.403,less_half
"51342477",0.571,more_half
"51343422",0.000,less_half
"51343427",0.003,less_half
"51343472",0.000,less_half
"51343477",0.000,less_half
"51347422",0.000,less_half
"51347427",0.000,less_half
"51347472",0.125,less_half
"51347477",0.114,less_half
"51340522",0.056,less_half
"51340527",0.000,less_half
